from,to,symbol,quantity,date
tan.stake,zord189,SIM,0.017,2021-05-31
tan.stake,suanky,SIM,0.017,2021-05-31
tan.stake,polyannie,SIM,0.017,2021-05-31
tan.stake,carolynstahl,SIM,0.017,2021-05-31
tan.stake,edgarsart,SIM,0.017,2021-05-31
tan.stake,danmaruschak,SIM,0.017,2021-05-31
tan.stake,silversaver888,SIM,0.017,2021-05-31
tan.stake,harpagon,SIM,0.017,2021-05-31
tan.stake,mrnightmare89,SIM,0.017,2021-05-31
tan.stake,gregkerr,SIM,0.017,2021-05-31
tan.stake,homeless-city,SIM,0.017,2021-05-31
tan.stake,maikuraki,SIM,0.017,2021-05-31
tan.stake,koyuh8,SIM,0.017,2021-05-31
tan.stake,lavanyalakshman,SIM,0.017,2021-05-31
tan.stake,jeehun,SIM,0.018,2021-05-31
tan.stake,rideg,SIM,0.018,2021-05-31
tan.stake,kstop1,SIM,0.018,2021-05-31
tan.stake,solairitas,SIM,0.018,2021-05-31
tan.stake,ladybug146,SIM,0.018,2021-05-31
tan.stake,alyssa.mey,SIM,0.018,2021-05-31
tan.stake,sunyuchen,SIM,0.018,2021-05-31
tan.stake,tex.fund,SIM,0.018,2021-05-31
tan.stake,radjasalman,SIM,0.018,2021-05-31
tan.stake,visionaer3003,SIM,0.018,2021-05-31
tan.stake,walad,SIM,0.018,2021-05-31
tan.stake,j85063,SIM,0.018,2021-05-31
tan.stake,anna89,SIM,0.018,2021-05-31
tan.stake,girolamomarotta,SIM,0.018,2021-05-31
tan.stake,resiliencia,SIM,0.018,2021-05-31
tan.stake,mad-runner,SIM,0.018,2021-05-31
tan.stake,bossel,SIM,0.018,2021-05-31
tan.stake,carlagonz,SIM,0.019,2021-05-31
tan.stake,sunitahive,SIM,0.019,2021-05-31
tan.stake,voxmonkey,SIM,0.019,2021-05-31
tan.stake,cryptomaniacsgr,SIM,0.019,2021-05-31
tan.stake,jayna,SIM,0.019,2021-05-31
tan.stake,traciyork,SIM,0.019,2021-05-31
tan.stake,genomil,SIM,0.019,2021-05-31
tan.stake,alucian,SIM,0.019,2021-05-31
tan.stake,thisisawesome,SIM,0.019,2021-05-31
tan.stake,sultnpapper,SIM,0.019,2021-05-31
tan.stake,wisdomandjustice,SIM,0.019,2021-05-31
tan.stake,rabona,SIM,0.019,2021-05-31
tan.stake,wannderingsoul,SIM,0.019,2021-05-31
tan.stake,captaincryptic,SIM,0.019,2021-05-31
tan.stake,derangedvisions,SIM,0.019,2021-05-31
tan.stake,eddiespino,SIM,0.019,2021-05-31
tan.stake,joseacabrerav,SIM,0.019,2021-05-31
tan.stake,scubahead,SIM,0.019,2021-05-31
tan.stake,azircon,SIM,0.020,2021-05-31
tan.stake,rishi556,SIM,0.020,2021-05-31
tan.stake,shuvo35,SIM,0.020,2021-05-31
tan.stake,mdaminulislam,SIM,0.020,2021-05-31
tan.stake,razack-pulo,SIM,0.020,2021-05-31
tan.stake,dandays,SIM,0.020,2021-05-31
tan.stake,kaminchan,SIM,0.020,2021-05-31
tan.stake,katiefreespirit,SIM,0.020,2021-05-31
tan.stake,ilovewintergem,SIM,0.020,2021-05-31
tan.stake,lasper,SIM,0.020,2021-05-31
tan.stake,reeta0119,SIM,0.020,2021-05-31
tan.stake,rafabvr,SIM,0.020,2021-05-31
tan.stake,marya77,SIM,0.020,2021-05-31
tan.stake,awah,SIM,0.020,2021-05-31
tan.stake,ura-soul,SIM,0.021,2021-05-31
tan.stake,kiwifi,SIM,0.021,2021-05-31
tan.stake,c0ff33a,SIM,0.021,2021-05-31
tan.stake,patagonian-nomad,SIM,0.021,2021-05-31
tan.stake,jacobpeacock,SIM,0.021,2021-05-31
tan.stake,kyju,SIM,0.021,2021-05-31
tan.stake,tkdgjs79,SIM,0.021,2021-05-31
tan.stake,chrisaiki,SIM,0.021,2021-05-31
tan.stake,ninahaskin,SIM,0.021,2021-05-31
tan.stake,bji1203,SIM,0.021,2021-05-31
tan.stake,realmankwon.scot,SIM,0.021,2021-05-31
tan.stake,josediccus,SIM,0.022,2021-05-31
tan.stake,bflanagin,SIM,0.022,2021-05-31
tan.stake,hardaeborla,SIM,0.022,2021-05-31
tan.stake,jacorv,SIM,0.022,2021-05-31
tan.stake,anilkumar125469,SIM,0.022,2021-05-31
tan.stake,thegoliath,SIM,0.022,2021-05-31
tan.stake,hallmann,SIM,0.022,2021-05-31
tan.stake,bongje,SIM,0.022,2021-05-31
tan.stake,canna-curate,SIM,0.022,2021-05-31
tan.stake,rarej,SIM,0.022,2021-05-31
tan.stake,ryan313,SIM,0.023,2021-05-31
tan.stake,axeman,SIM,0.023,2021-05-31
tan.stake,shaka,SIM,0.023,2021-05-31
tan.stake,dsc-r2cornell,SIM,0.024,2021-05-31
