from,to,symbol,quantity,date
spi-payments,libertycrypto27,HIVE,0.019,2020-05-31
spi-payments,spi-contests,HIVE,6.416,2020-05-31
spi-payments,georgeknowsall,HIVE,0.008,2020-05-31
spi-payments,spi-steemcity,HIVE,0.008,2020-05-31
spi-payments,jongolson,HIVE,0.04,2020-05-31
spi-payments,pixiepost,HIVE,0.005,2020-05-31
spi-payments,shitsignals,HIVE,4.087,2020-05-31
spi-payments,forexbrokr,HIVE,1.1,2020-05-31
spi-payments,d00k13,HIVE,0.15,2020-05-31
spi-payments,sparkesy43,HIVE,0.171,2020-05-31
spi-payments,billybohner,HIVE,0.009,2020-05-31
spi-payments,bitandi,HIVE,0.019,2020-05-31
spi-payments,yorra,HIVE,0.007,2020-05-31
spi-payments,levi-miron,HIVE,0.014,2020-05-31
spi-payments,tomhall,HIVE,0.005,2020-05-31
spi-payments,monsterbuster,HIVE,0.017,2020-05-31
spi-payments,taskmaster4450le,HIVE,0.14,2020-05-31
spi-payments,hetty-rowan,HIVE,0.017,2020-05-31
spi-payments,reverendrum,HIVE,0.007,2020-05-31
spi-payments,rehan.neox,HIVE,0.016,2020-05-31
spi-payments,steemcryptosicko,HIVE,0.066,2020-05-31
spi-payments,spi-payments,HIVE,0.381,2020-05-31
spi-payments,votebetting,HIVE,0.042,2020-05-31
spi-payments,quintaesencia,HIVE,0.005,2020-05-31
spi-payments,moderndayhippie,HIVE,0.728,2020-05-31
spi-payments,neumannsalva,HIVE,0.017,2020-05-31
spi-payments,axeman,HIVE,0.026,2020-05-31
spi-payments,dylanhobalart,HIVE,0.392,2020-05-31
spi-payments,dfinney,HIVE,0.009,2020-05-31
spi-payments,barton26,HIVE,0.006,2020-05-31
spi-payments,jk6276,HIVE,7.583,2020-05-31
spi-payments,metzli,HIVE,0.971,2020-05-31
spi-payments,bucipuci,HIVE,0.186,2020-05-31
spi-payments,tonyz,HIVE,0.116,2020-05-31
spi-payments,tapeworm16,HIVE,0.649,2020-05-31
spi-payments,shanibeer,HIVE,19.402,2020-05-31
spi-payments,elfman2018,HIVE,0.079,2020-05-31
spi-payments,jznsamuel,HIVE,0.216,2020-05-31
spi-payments,russia-btc,HIVE,0.111,2020-05-31
spi-payments,jpphotography,HIVE,0.011,2020-05-31
spi-payments,partitura,HIVE,2.819,2020-05-31
spi-payments,underground,HIVE,41.14,2020-05-31
spi-payments,silverd510,HIVE,0.223,2020-05-31
spi-payments,seareader1,HIVE,0.123,2020-05-31
spi-payments,theb0red1,HIVE,0.097,2020-05-31
spi-payments,fat-elvis,HIVE,0.243,2020-05-31
spi-payments,taskmaster4450,HIVE,23.609,2020-05-31
spi-payments,dkid14,HIVE,0.062,2020-05-31
spi-payments,leo.bank,HIVE,2.189,2020-05-31
spi-payments,erikklok,HIVE,0.442,2020-05-31
spi-payments,dwingsworld,HIVE,0.216,2020-05-31
spi-payments,silverstackeruk,HIVE,40.286,2020-05-31
spi-payments,tbnfl4sun,HIVE,1.349,2020-05-31
spi-payments,oldmans,HIVE,0.62,2020-05-31
spi-payments,jimbobbill,HIVE,0.011,2020-05-31
spi-payments,qam2112,HIVE,6.988,2020-05-31
spi-payments,methus,HIVE,1.486,2020-05-31
spi-payments,darkmrmystic,HIVE,0.022,2020-05-31
spi-payments,kiokizz,HIVE,0.034,2020-05-31
spi-payments,silversaver888,HIVE,0.437,2020-05-31
spi-payments,mistakili,HIVE,0.004,2020-05-31
spi-payments,ronaldoavelino,HIVE,2.734,2020-05-31
spi-payments,welshstacker,HIVE,0.441,2020-05-31
spi-payments,revisesociology,HIVE,0.044,2020-05-31
spi-payments,rosatravels,HIVE,0.438,2020-05-31
spi-payments,sames,HIVE,0.116,2020-05-31
spi-payments,gattino,HIVE,0.868,2020-05-31
spi-payments,meaganx08,HIVE,1.262,2020-05-31
spi-payments,conradsuperb,HIVE,11.577,2020-05-31
spi-payments,roger5120,HIVE,16.639,2020-05-31
spi-payments,jdkennedy,HIVE,0.321,2020-05-31
spi-payments,mytechtrail,HIVE,0.815,2020-05-31
spi-payments,putu300,HIVE,0.026,2020-05-31
spi-payments,walterjay,HIVE,0.215,2020-05-31
spi-payments,ericburgoyne,HIVE,1.183,2020-05-31
spi-payments,geke,HIVE,0.874,2020-05-31
spi-payments,netaterra,HIVE,2.982,2020-05-31
spi-payments,bobby.madagascar,HIVE,0.04,2020-05-31
spi-payments,super-irie,HIVE,3.34,2020-05-31
spi-payments,sumatranate,HIVE,0.388,2020-05-31
spi-payments,ange.nkuru,HIVE,0.075,2020-05-31
spi-payments,samsemilia7,HIVE,0.909,2020-05-31
spi-payments,elbrava,HIVE,0.05,2020-05-31
spi-payments,kerrislravenhill,HIVE,0.072,2020-05-31
spi-payments,stevelivingston,HIVE,0.011,2020-05-31
spi-payments,flemingfarm,HIVE,1.921,2020-05-31
spi-payments,c0ff33a,HIVE,0.108,2020-05-31
spi-payments,themanwithnoname,HIVE,0.497,2020-05-31
spi-payments,nikkitoo,HIVE,0.045,2020-05-31
spi-payments,javiersebastian,HIVE,0.022,2020-05-31
spi-payments,felander,HIVE,1.059,2020-05-31
spi-payments,xyzashu,HIVE,0.639,2020-05-31
spi-payments,satoshibit,HIVE,0.022,2020-05-31
spi-payments,stayoutoftherz,HIVE,0.754,2020-05-31
spi-payments,superlao,HIVE,0.108,2020-05-31
spi-payments,dera123,HIVE,3.744,2020-05-31
spi-payments,gillianpearce,HIVE,0.571,2020-05-31
spi-payments,barbara-orenya,HIVE,0.213,2020-05-31
spi-payments,coolguy123,HIVE,0.023,2020-05-31
spi-payments,forykw,HIVE,0.011,2020-05-31
spi-payments,silvertop,HIVE,0.139,2020-06-07
spi-payments,barmbo,HIVE,0.03,2020-06-07
spi-payments,simonjay,HIVE,0.022,2020-06-07
spi-payments,elizabethbit,HIVE,0.11,2020-06-07
spi-payments,raymondspeaks,HIVE,0.005,2020-06-07
spi-payments,coreyb,HIVE,0.022,2020-06-07
spi-payments,cottonlion,HIVE,0.022,2020-06-07
spi-payments,eii,HIVE,0.016,2020-06-07
spi-payments,invest2learn,HIVE,0.083,2020-06-07
spi-payments,indextrader24,HIVE,0.004,2020-06-07
spi-payments,neoxian,HIVE,0.017,2020-06-07
spi-payments,silveringots,HIVE,0.008,2020-06-07
spi-payments,znnuksfe,HIVE,0.8,2020-06-07
spi-payments,incubot,HIVE,0.106,2020-06-07
spi-payments,wapitielk,HIVE,0.012,2020-06-07
spi-payments,kirstin,HIVE,0.021,2020-06-07
spi-payments,cadawg,HIVE,0.011,2020-06-07
spi-payments,bethvalverde,HIVE,0.069,2020-06-07
spi-payments,bitcoinflood,HIVE,0.016,2020-06-07
spi-payments,chrisparis,HIVE,9.992,2020-06-07
spi-payments,no-advice,HIVE,0.483,2020-06-07
spi-payments,reefe,HIVE,0.305,2020-06-07
spi-payments,isdev,HIVE,0.023,2020-06-07
spi-payments,joetunex,HIVE,0.023,2020-06-07
spi-payments,dm312,HIVE,0.007,2020-06-07
spi-payments,whitelightxpress,HIVE,0.065,2020-06-07
spi-payments,weedermann,HIVE,0.016,2020-06-07
spi-payments,dianadora,HIVE,0.034,2020-06-07
spi-payments,melinda010100,HIVE,0.392,2020-06-07
spi-payments,hauptwerk,HIVE,0.112,2020-06-07
spi-payments,nobse,HIVE,0.224,2020-06-07
spi-payments,huntforsteem,HIVE,0.554,2020-06-07
spi-payments,crosheille,HIVE,0.247,2020-06-07
spi-payments,moeenali,HIVE,0.005,2020-06-07
spi-payments,axeman,HIVE,0.027,2020-06-07
spi-payments,simplegame,HIVE,0.009,2020-06-07
spi-payments,bitandi,HIVE,0.02,2020-06-07
spi-payments,eturnerx,HIVE,0.123,2020-06-07
spi-payments,rambutan.art,HIVE,0.056,2020-06-07
spi-payments,jmehta,HIVE,0.004,2020-06-07
spi-payments,spir-payments,HIVE,0.015,2020-06-07
spi-payments,chekohler,HIVE,0.09,2020-06-07
spi-payments,gerber,HIVE,0.509,2020-06-07
spi-payments,brickmanbrad,HIVE,0.011,2020-06-07
spi-payments,libertycrypto27,HIVE,0.02,2020-06-07
spi-payments,forexbrokr,HIVE,1.157,2020-06-07
spi-payments,spi-contests,HIVE,6.825,2020-06-07
spi-payments,georgeknowsall,HIVE,0.01,2020-06-07
spi-payments,spi-steemcity,HIVE,0.009,2020-06-07
spi-payments,jongolson,HIVE,0.056,2020-06-07
spi-payments,pixiepost,HIVE,0.008,2020-06-07
spi-payments,ubongj,HIVE,0.004,2020-06-07
spi-payments,golddeck,HIVE,0.028,2020-06-07
spi-payments,d00k13,HIVE,0.158,2020-06-07
spi-payments,sparkesy43,HIVE,0.18,2020-06-07
spi-payments,yorra,HIVE,0.008,2020-06-07
spi-payments,levi-miron,HIVE,0.015,2020-06-07
spi-payments,tomhall,HIVE,0.005,2020-06-07
spi-payments,monsterbuster,HIVE,0.018,2020-06-07
spi-payments,taskmaster4450le,HIVE,0.147,2020-06-07
spi-payments,hetty-rowan,HIVE,0.019,2020-06-07
spi-payments,reverendrum,HIVE,0.007,2020-06-07
spi-payments,rehan.neox,HIVE,0.016,2020-06-07
spi-payments,steemcryptosicko,HIVE,0.06,2020-06-07
spi-payments,spi-payments,HIVE,0.347,2020-06-07
spi-payments,votebetting,HIVE,0.039,2020-06-07
spi-payments,quintaesencia,HIVE,0.005,2020-06-07
spi-payments,moderndayhippie,HIVE,0.766,2020-06-07
spi-payments,neumannsalva,HIVE,0.018,2020-06-07
spi-payments,billybohner,HIVE,0.009,2020-06-07
spi-payments,trincowski,HIVE,0.004,2020-06-07
spi-payments,guruvaj,HIVE,0.004,2020-06-07
spi-payments,shitsignals,HIVE,4.324,2020-06-07
