from,to,symbol,quantity,date
brofund-arc,zydane,ARCHON,0.001,2021-05-30
brofund-arc,archon-gov,ARCHON,0.002,2021-05-30
brofund-arc,optimist1984,ARCHON,0.043,2021-05-30
brofund-arc,elianaicgomes,ARCHON,0.002,2021-05-30
brofund-arc,ctpsb,ARCHON,0.001,2021-05-30
brofund-arc,knowhow92,ARCHON,0.005,2021-05-30
brofund-arc,whatamidoing,ARCHON,0.006,2021-05-30
brofund-arc,lobsterspam,ARCHON,0.009,2021-05-30
brofund-arc,bitandi,ARCHON,0.008,2021-05-30
brofund-arc,theroad2freedom,ARCHON,0.003,2021-05-30
brofund-arc,he-index,ARCHON,0.005,2021-05-30
brofund-arc,filotasriza3,ARCHON,0.004,2021-05-30
brofund-arc,amr008,ARCHON,0.001,2021-05-30
brofund-arc,adambarratt,ARCHON,0.002,2021-05-30
brofund-arc,thelogicaldude,ARCHON,0.002,2021-05-30
brofund-arc,jzn,ARCHON,0.02,2021-05-30
brofund-arc,velourex,ARCHON,0.011,2021-05-30
brofund-arc,shawnamawna,ARCHON,0.044,2021-05-30
brofund-arc,vincentnijman,ARCHON,0.003,2021-05-30
brofund-arc,starstrings01,ARCHON,0.001,2021-05-30
brofund-arc,riverflows,ARCHON,0.001,2021-05-30
brofund-arc,condeas,ARCHON,0.002,2021-05-30
brofund-arc,matheusggr,ARCHON,0.002,2021-05-30
brofund-arc,ecosaint,ARCHON,0.029,2021-05-30
brofund-arc,sharanaithal,ARCHON,0.016,2021-05-30
brofund-arc,cwow2,ARCHON,0.003,2021-05-30
brofund-arc,nickyhavey,ARCHON,0.016,2021-05-30
brofund-arc,joetunex,ARCHON,0.002,2021-05-30
brofund-arc,numanbutt,ARCHON,0.001,2021-05-30
brofund-arc,scooter77,ARCHON,0.006,2021-05-30
brofund-arc,libertycrypto27,ARCHON,0.001,2021-05-30
brofund-arc,jlsplatts,ARCHON,0.009,2021-05-30
brofund-arc,richardcrill,ARCHON,0.09,2021-05-30
brofund-arc,lilchillgirl,ARCHON,0.034,2021-05-30
brofund-arc,trumpikas,ARCHON,0.001,2021-05-30
brofund-arc,gerber,ARCHON,0.008,2021-05-30
brofund-arc,mfblack,ARCHON,0.184,2021-05-30
brofund-arc,leontr,ARCHON,0.001,2021-05-30
brofund-arc,themarkymark,ARCHON,0.645,2021-05-30
brofund-arc,no-advice,ARCHON,0.016,2021-05-30
brofund-arc,netaterra,ARCHON,0.082,2021-05-30
brofund-arc,atma.love,ARCHON,0.136,2021-05-30
brofund-arc,rarej,ARCHON,0.002,2021-05-30
brofund-arc,cornavirus,ARCHON,0.042,2021-05-30
brofund-arc,votebetting,ARCHON,0.03,2021-05-30
brofund-arc,cliffagreen,ARCHON,0.002,2021-05-30
brofund-arc,leo.bank,ARCHON,0.003,2021-05-30
brofund-arc,ifeoluwa88,ARCHON,0.003,2021-05-30
brofund-arc,akomoajong,ARCHON,0.002,2021-05-30
brofund-arc,neoxian,ARCHON,0.001,2021-05-30
brofund-arc,solairitas,ARCHON,0.006,2021-05-30
brofund-arc,ecoinstats,ARCHON,0.132,2021-05-30
brofund-arc,misterc,ARCHON,0.011,2021-05-30
brofund-arc,lotto-de,ARCHON,0.003,2021-05-30
brofund-arc,investyourvote,ARCHON,0.002,2021-05-30
brofund-arc,archon-mining,ARCHON,0.008,2021-05-30
brofund-arc,l337m45732,ARCHON,0.007,2021-05-30
brofund-arc,enforcer48,ARCHON,0.104,2021-05-30
brofund-arc,ash,ARCHON,0.052,2021-05-30
brofund-arc,jznsamuel,ARCHON,0.108,2021-05-30
brofund-arc,discohedge,ARCHON,0.208,2021-05-30
brofund-arc,saboin,ARCHON,0.012,2021-05-30
brofund-arc,steemychicken1,ARCHON,0.086,2021-05-30
brofund-arc,xabi,ARCHON,0.044,2021-05-30
brofund-arc,abrockman,ARCHON,0.087,2021-05-30
brofund-arc,mister-meeseeks,ARCHON,0.001,2021-05-30
brofund-arc,cmplxty,ARCHON,0.007,2021-05-30
brofund-arc,jongolson,ARCHON,0.072,2021-05-30
brofund-arc,guurry123,ARCHON,0.002,2021-05-30
brofund-arc,silverstackeruk,ARCHON,0.031,2021-05-30
brofund-arc,pixelfan,ARCHON,0.099,2021-05-30
brofund-arc,trumpman,ARCHON,0.087,2021-05-30
brofund-arc,invest4free,ARCHON,0.001,2021-05-30
brofund-arc,drrune,ARCHON,0.003,2021-05-30
brofund-arc,photobook,ARCHON,0.002,2021-05-30
brofund-arc,cryptoknight12,ARCHON,0.015,2021-05-30
brofund-arc,michealb,ARCHON,0.005,2021-05-30
brofund-arc,investinthefutur,ARCHON,0.008,2021-05-30
brofund-arc,berthold,ARCHON,0.007,2021-05-30
brofund-arc,auelitairene,ARCHON,0.001,2021-05-30
brofund-arc,glastar,ARCHON,0.004,2021-05-30
brofund-arc,elbrava,ARCHON,0.001,2021-05-30
brofund-arc,robmojo,ARCHON,0.001,2021-05-30
brofund-arc,chronocrypto,ARCHON,0.651,2021-05-30
brofund-arc,sidwrites,ARCHON,0.007,2021-05-30
